time_date;province_isocode;region_isocode;payment_system_name;category;unit;value
2020-01-01;AC;SM;Debit Cards;Transactions Value;Million IDR;8280288.715
2020-02-01;AC;SM;Debit Cards;Transactions Value;Million IDR;7705293.529
2020-03-01;AC;SM;Debit Cards;Transactions Value;Million IDR;7941412.719
2020-04-01;AC;SM;Debit Cards;Transactions Value;Million IDR;7064947.548
2020-05-01;AC;SM;Debit Cards;Transactions Value;Million IDR;7410885.018
2020-06-01;AC;SM;Debit Cards;Transactions Value;Million IDR;5526604.911
2020-07-01;AC;SM;Debit Cards;Transactions Value;Million IDR;7167146.053
2020-08-01;AC;SM;Debit Cards;Transactions Value;Million IDR;6208705.042
2020-09-01;AC;SM;Debit Cards;Transactions Value;Million IDR;6834249.849
2020-10-01;AC;SM;Debit Cards;Transactions Value;Million IDR;7707537.579
2020-11-01;AC;SM;Debit Cards;Transactions Value;Million IDR;6276922.546
2020-12-01;AC;SM;Debit Cards;Transactions Value;Million IDR;6773995.316
2021-01-01;AC;SM;Debit Cards;Transactions Value;Million IDR;6112669.306
2021-02-01;AC;SM;Debit Cards;Transactions Value;Million IDR;5124415.463
2021-03-01;AC;SM;Debit Cards;Transactions Value;Million IDR;6002597.877
2021-04-01;AC;SM;Debit Cards;Transactions Value;Million IDR;6159356.451
2021-05-01;AC;SM;Debit Cards;Transactions Value;Million IDR;6465179.200
2021-06-01;AC;SM;Debit Cards;Transactions Value;Million IDR;6642695.730
2021-07-01;AC;SM;Debit Cards;Transactions Value;Million IDR;6635059.898
2021-08-01;AC;SM;Debit Cards;Transactions Value;Million IDR;6280486.200
2021-09-01;AC;SM;Debit Cards;Transactions Value;Million IDR;6872567.000
2021-10-01;AC;SM;Debit Cards;Transactions Value;Million IDR;6885597.840
2021-11-01;AC;SM;Debit Cards;Transactions Value;Million IDR;5931921.060
2021-12-01;AC;SM;Debit Cards;Transactions Value;Million IDR;5696903.084
2022-01-01;AC;SM;Debit Cards;Transactions Value;Million IDR;7211211.177
2022-02-01;AC;SM;Debit Cards;Transactions Value;Million IDR;6272007.365
2022-03-01;AC;SM;Debit Cards;Transactions Value;Million IDR;7679455.300
2022-04-01;AC;SM;Debit Cards;Transactions Value;Million IDR;8261039.750
2022-05-01;AC;SM;Debit Cards;Transactions Value;Million IDR;7070543.153
2022-06-01;AC;SM;Debit Cards;Transactions Value;Million IDR;7693764.483
2022-07-01;AC;SM;Debit Cards;Transactions Value;Million IDR;8273970.474
2022-08-01;AC;SM;Debit Cards;Transactions Value;Million IDR;7616492.639
2022-09-01;AC;SM;Debit Cards;Transactions Value;Million IDR;7003666.895
2022-10-01;AC;SM;Debit Cards;Transactions Value;Million IDR;6792176.172
2022-11-01;AC;SM;Debit Cards;Transactions Value;Million IDR;6153969.220
2022-12-01;AC;SM;Debit Cards;Transactions Value;Million IDR;6945237.237
2020-01-01;AC;SM;Credit Cards;Transactions Value;Million IDR;35784.259
2020-02-01;AC;SM;Credit Cards;Transactions Value;Million IDR;33179.880
2020-03-01;AC;SM;Credit Cards;Transactions Value;Million IDR;30816.489
2020-04-01;AC;SM;Credit Cards;Transactions Value;Million IDR;21787.103
2020-05-01;AC;SM;Credit Cards;Transactions Value;Million IDR;27431.660
2020-06-01;AC;SM;Credit Cards;Transactions Value;Million IDR;29340.646
2020-07-01;AC;SM;Credit Cards;Transactions Value;Million IDR;31886.249
2020-08-01;AC;SM;Credit Cards;Transactions Value;Million IDR;30285.787
2020-09-01;AC;SM;Credit Cards;Transactions Value;Million IDR;31877.835
2020-10-01;AC;SM;Credit Cards;Transactions Value;Million IDR;38652.922
2020-11-01;AC;SM;Credit Cards;Transactions Value;Million IDR;43305.300
2020-12-01;AC;SM;Credit Cards;Transactions Value;Million IDR;45835.304
2021-01-01;AC;SM;Credit Cards;Transactions Value;Million IDR;40512.274
2021-02-01;AC;SM;Credit Cards;Transactions Value;Million IDR;27122.784
2021-03-01;AC;SM;Credit Cards;Transactions Value;Million IDR;36408.775
2021-04-01;AC;SM;Credit Cards;Transactions Value;Million IDR;39975.009
2021-05-01;AC;SM;Credit Cards;Transactions Value;Million IDR;100018.424
2021-06-01;AC;SM;Credit Cards;Transactions Value;Million IDR;132231.370
2021-07-01;AC;SM;Credit Cards;Transactions Value;Million IDR;149877.969
2021-08-01;AC;SM;Credit Cards;Transactions Value;Million IDR;46912.010
2021-09-01;AC;SM;Credit Cards;Transactions Value;Million IDR;25621.978
2021-10-01;AC;SM;Credit Cards;Transactions Value;Million IDR;26765.790
2021-11-01;AC;SM;Credit Cards;Transactions Value;Million IDR;29236.840
2021-12-01;AC;SM;Credit Cards;Transactions Value;Million IDR;32143.450
2022-01-01;AC;SM;Credit Cards;Transactions Value;Million IDR;32317.639
2022-02-01;AC;SM;Credit Cards;Transactions Value;Million IDR;27911.266
2022-03-01;AC;SM;Credit Cards;Transactions Value;Million IDR;27910.550
2022-04-01;AC;SM;Credit Cards;Transactions Value;Million IDR;34294.970
2022-05-01;AC;SM;Credit Cards;Transactions Value;Million IDR;35841.440
2022-06-01;AC;SM;Credit Cards;Transactions Value;Million IDR;39091.930
2022-07-01;AC;SM;Credit Cards;Transactions Value;Million IDR;41254.840
2022-08-01;AC;SM;Credit Cards;Transactions Value;Million IDR;39591.290
2022-09-01;AC;SM;Credit Cards;Transactions Value;Million IDR;40446.640
2022-10-01;AC;SM;Credit Cards;Transactions Value;Million IDR;39160.000
2022-11-01;AC;SM;Credit Cards;Transactions Value;Million IDR;46235.670
2022-12-01;AC;SM;Credit Cards;Transactions Value;Million IDR;37989.130
2020-01-01;AC;SM;Bank Indonesia National Clearing System;Transactions Value;Million IDR;1248935.175
2020-02-01;AC;SM;Bank Indonesia National Clearing System;Transactions Value;Million IDR;882935.811
2020-03-01;AC;SM;Bank Indonesia National Clearing System;Transactions Value;Million IDR;1041203.960
2020-04-01;AC;SM;Bank Indonesia National Clearing System;Transactions Value;Million IDR;997237.179
2020-05-01;AC;SM;Bank Indonesia National Clearing System;Transactions Value;Million IDR;766658.561
2020-06-01;AC;SM;Bank Indonesia National Clearing System;Transactions Value;Million IDR;1048116.937
2020-07-01;AC;SM;Bank Indonesia National Clearing System;Transactions Value;Million IDR;1173031.373
2020-08-01;AC;SM;Bank Indonesia National Clearing System;Transactions Value;Million IDR;1030740.835
2020-09-01;AC;SM;Bank Indonesia National Clearing System;Transactions Value;Million IDR;1266393.601
2020-10-01;AC;SM;Bank Indonesia National Clearing System;Transactions Value;Million IDR;1186537.946
2020-11-01;AC;SM;Bank Indonesia National Clearing System;Transactions Value;Million IDR;1586883.523
2020-12-01;AC;SM;Bank Indonesia National Clearing System;Transactions Value;Million IDR;1740401.855
2021-01-01;AC;SM;Bank Indonesia National Clearing System;Transactions Value;Million IDR;1318157.119
2021-02-01;AC;SM;Bank Indonesia National Clearing System;Transactions Value;Million IDR;1195689.214
2021-03-01;AC;SM;Bank Indonesia National Clearing System;Transactions Value;Million IDR;1487270.346
2021-04-01;AC;SM;Bank Indonesia National Clearing System;Transactions Value;Million IDR;1409449.873
2021-05-01;AC;SM;Bank Indonesia National Clearing System;Transactions Value;Million IDR;1294933.928
2021-06-01;AC;SM;Bank Indonesia National Clearing System;Transactions Value;Million IDR;1160097.201
2021-07-01;AC;SM;Bank Indonesia National Clearing System;Transactions Value;Million IDR;1055257.853
2021-08-01;AC;SM;Bank Indonesia National Clearing System;Transactions Value;Million IDR;1095171.686
2021-09-01;AC;SM;Bank Indonesia National Clearing System;Transactions Value;Million IDR;1175607.031
2021-10-01;AC;SM;Bank Indonesia National Clearing System;Transactions Value;Million IDR;1113492.608
2021-11-01;AC;SM;Bank Indonesia National Clearing System;Transactions Value;Million IDR;1253844.108
2021-12-01;AC;SM;Bank Indonesia National Clearing System;Transactions Value;Million IDR;1516159.333
2022-01-01;AC;SM;Bank Indonesia National Clearing System;Transactions Value;Million IDR;1094006.195
2022-02-01;AC;SM;Bank Indonesia National Clearing System;Transactions Value;Million IDR;821650.540
2022-03-01;AC;SM;Bank Indonesia National Clearing System;Transactions Value;Million IDR;1125295.178
2022-04-01;AC;SM;Bank Indonesia National Clearing System;Transactions Value;Million IDR;960910.954
2022-05-01;AC;SM;Bank Indonesia National Clearing System;Transactions Value;Million IDR;863365.925
2022-06-01;AC;SM;Bank Indonesia National Clearing System;Transactions Value;Million IDR;1043717.574
2022-07-01;AC;SM;Bank Indonesia National Clearing System;Transactions Value;Million IDR;997060.504
2022-08-01;AC;SM;Bank Indonesia National Clearing System;Transactions Value;Million IDR;1088993.627
2022-09-01;AC;SM;Bank Indonesia National Clearing System;Transactions Value;Million IDR;1072195.951
2022-10-01;AC;SM;Bank Indonesia National Clearing System;Transactions Value;Million IDR;996001.305
2022-11-01;AC;SM;Bank Indonesia National Clearing System;Transactions Value;Million IDR;1035494.623
2022-12-01;AC;SM;Bank Indonesia National Clearing System;Transactions Value;Million IDR;1244948.543
2020-01-01;AC;SM;Bank Indonesia Real-Time Gross Settlement System;Transactions Value;Million IDR;4959998.633
2020-02-01;AC;SM;Bank Indonesia Real-Time Gross Settlement System;Transactions Value;Million IDR;3329136.844
2020-03-01;AC;SM;Bank Indonesia Real-Time Gross Settlement System;Transactions Value;Million IDR;4009588.100
2020-04-01;AC;SM;Bank Indonesia Real-Time Gross Settlement System;Transactions Value;Million IDR;5347360.233
2020-05-01;AC;SM;Bank Indonesia Real-Time Gross Settlement System;Transactions Value;Million IDR;4063173.630
2020-06-01;AC;SM;Bank Indonesia Real-Time Gross Settlement System;Transactions Value;Million IDR;3923370.532
2020-07-01;AC;SM;Bank Indonesia Real-Time Gross Settlement System;Transactions Value;Million IDR;5540829.768
2020-08-01;AC;SM;Bank Indonesia Real-Time Gross Settlement System;Transactions Value;Million IDR;4345164.277
2020-09-01;AC;SM;Bank Indonesia Real-Time Gross Settlement System;Transactions Value;Million IDR;4527908.929
2020-10-01;AC;SM;Bank Indonesia Real-Time Gross Settlement System;Transactions Value;Million IDR;4277762.163
2020-11-01;AC;SM;Bank Indonesia Real-Time Gross Settlement System;Transactions Value;Million IDR;5235769.013
2020-12-01;AC;SM;Bank Indonesia Real-Time Gross Settlement System;Transactions Value;Million IDR;7064837.463
2021-01-01;AC;SM;Bank Indonesia Real-Time Gross Settlement System;Transactions Value;Million IDR;4301965.384
2021-02-01;AC;SM;Bank Indonesia Real-Time Gross Settlement System;Transactions Value;Million IDR;3367232.909
2021-03-01;AC;SM;Bank Indonesia Real-Time Gross Settlement System;Transactions Value;Million IDR;4653107.299
2021-04-01;AC;SM;Bank Indonesia Real-Time Gross Settlement System;Transactions Value;Million IDR;3535130.775
2021-05-01;AC;SM;Bank Indonesia Real-Time Gross Settlement System;Transactions Value;Million IDR;2935351.544
2021-06-01;AC;SM;Bank Indonesia Real-Time Gross Settlement System;Transactions Value;Million IDR;3410531.371
2021-07-01;AC;SM;Bank Indonesia Real-Time Gross Settlement System;Transactions Value;Million IDR;2567250.729
2021-08-01;AC;SM;Bank Indonesia Real-Time Gross Settlement System;Transactions Value;Million IDR;2762215.998
2021-09-01;AC;SM;Bank Indonesia Real-Time Gross Settlement System;Transactions Value;Million IDR;3516885.700
2021-10-01;AC;SM;Bank Indonesia Real-Time Gross Settlement System;Transactions Value;Million IDR;3217736.413
2021-11-01;AC;SM;Bank Indonesia Real-Time Gross Settlement System;Transactions Value;Million IDR;4519026.322
2021-12-01;AC;SM;Bank Indonesia Real-Time Gross Settlement System;Transactions Value;Million IDR;5624996.804
2022-01-01;AC;SM;Bank Indonesia Real-Time Gross Settlement System;Transactions Value;Million IDR;3127376.595
2022-02-01;AC;SM;Bank Indonesia Real-Time Gross Settlement System;Transactions Value;Million IDR;2420614.912
2022-03-01;AC;SM;Bank Indonesia Real-Time Gross Settlement System;Transactions Value;Million IDR;3314391.827
2022-04-01;AC;SM;Bank Indonesia Real-Time Gross Settlement System;Transactions Value;Million IDR;3488340.688
2022-05-01;AC;SM;Bank Indonesia Real-Time Gross Settlement System;Transactions Value;Million IDR;2567765.091
2022-06-01;AC;SM;Bank Indonesia Real-Time Gross Settlement System;Transactions Value;Million IDR;4111785.091
2022-07-01;AC;SM;Bank Indonesia Real-Time Gross Settlement System;Transactions Value;Million IDR;3637247.393
2022-08-01;AC;SM;Bank Indonesia Real-Time Gross Settlement System;Transactions Value;Million IDR;4081107.140
2022-09-01;AC;SM;Bank Indonesia Real-Time Gross Settlement System;Transactions Value;Million IDR;3420008.722
2022-10-01;AC;SM;Bank Indonesia Real-Time Gross Settlement System;Transactions Value;Million IDR;3785151.565
2022-11-01;AC;SM;Bank Indonesia Real-Time Gross Settlement System;Transactions Value;Million IDR;2962322.947
2022-12-01;AC;SM;Bank Indonesia Real-Time Gross Settlement System;Transactions Value;Million IDR;6118067.620
2020-01-01;SU;SM;Debit Cards;Transactions Value;Million IDR;22539058.790
2020-02-01;SU;SM;Debit Cards;Transactions Value;Million IDR;22106290.303
2020-03-01;SU;SM;Debit Cards;Transactions Value;Million IDR;21652385.251
2020-04-01;SU;SM;Debit Cards;Transactions Value;Million IDR;18046953.162
2020-05-01;SU;SM;Debit Cards;Transactions Value;Million IDR;21321387.378
2020-06-01;SU;SM;Debit Cards;Transactions Value;Million IDR;16897428.248
2020-07-01;SU;SM;Debit Cards;Transactions Value;Million IDR;21809729.685
2020-08-01;SU;SM;Debit Cards;Transactions Value;Million IDR;22018482.171
2020-09-01;SU;SM;Debit Cards;Transactions Value;Million IDR;21317260.884
2020-10-01;SU;SM;Debit Cards;Transactions Value;Million IDR;24178304.332
2020-11-01;SU;SM;Debit Cards;Transactions Value;Million IDR;21110749.463
2020-12-01;SU;SM;Debit Cards;Transactions Value;Million IDR;24931495.840
2021-01-01;SU;SM;Debit Cards;Transactions Value;Million IDR;21766243.989
2021-02-01;SU;SM;Debit Cards;Transactions Value;Million IDR;19978325.246
2021-03-01;SU;SM;Debit Cards;Transactions Value;Million IDR;23184458.191
2021-04-01;SU;SM;Debit Cards;Transactions Value;Million IDR;22520775.356
2021-05-01;SU;SM;Debit Cards;Transactions Value;Million IDR;23306765.450
2021-06-01;SU;SM;Debit Cards;Transactions Value;Million IDR;23051748.140
2021-07-01;SU;SM;Debit Cards;Transactions Value;Million IDR;22719363.117
2021-08-01;SU;SM;Debit Cards;Transactions Value;Million IDR;20220423.760
2021-09-01;SU;SM;Debit Cards;Transactions Value;Million IDR;23461901.000
2021-10-01;SU;SM;Debit Cards;Transactions Value;Million IDR;22871343.800
2021-11-01;SU;SM;Debit Cards;Transactions Value;Million IDR;23424814.350
2021-12-01;SU;SM;Debit Cards;Transactions Value;Million IDR;26361163.082
2022-01-01;SU;SM;Debit Cards;Transactions Value;Million IDR;32006234.630
2022-02-01;SU;SM;Debit Cards;Transactions Value;Million IDR;28995363.656
2022-03-01;SU;SM;Debit Cards;Transactions Value;Million IDR;34055737.510
2022-04-01;SU;SM;Debit Cards;Transactions Value;Million IDR;36399574.690
2022-05-01;SU;SM;Debit Cards;Transactions Value;Million IDR;30995865.617
2022-06-01;SU;SM;Debit Cards;Transactions Value;Million IDR;30304254.851
2022-07-01;SU;SM;Debit Cards;Transactions Value;Million IDR;34112383.083
2022-08-01;SU;SM;Debit Cards;Transactions Value;Million IDR;33519245.939
2022-09-01;SU;SM;Debit Cards;Transactions Value;Million IDR;29507743.966
2022-10-01;SU;SM;Debit Cards;Transactions Value;Million IDR;29506619.296
2022-11-01;SU;SM;Debit Cards;Transactions Value;Million IDR;28453119.439
2022-12-01;SU;SM;Debit Cards;Transactions Value;Million IDR;31732099.604
2020-01-01;SU;SM;Credit Cards;Transactions Value;Million IDR;934259.348
2020-02-01;SU;SM;Credit Cards;Transactions Value;Million IDR;821547.549
2020-03-01;SU;SM;Credit Cards;Transactions Value;Million IDR;822712.283
2020-04-01;SU;SM;Credit Cards;Transactions Value;Million IDR;603178.351
2020-05-01;SU;SM;Credit Cards;Transactions Value;Million IDR;558238.800
2020-06-01;SU;SM;Credit Cards;Transactions Value;Million IDR;611750.406
2020-07-01;SU;SM;Credit Cards;Transactions Value;Million IDR;616282.721
2020-08-01;SU;SM;Credit Cards;Transactions Value;Million IDR;627636.066
2020-09-01;SU;SM;Credit Cards;Transactions Value;Million IDR;620626.088
2020-10-01;SU;SM;Credit Cards;Transactions Value;Million IDR;659999.519
2020-11-01;SU;SM;Credit Cards;Transactions Value;Million IDR;789005.870
2020-12-01;SU;SM;Credit Cards;Transactions Value;Million IDR;810008.103
2021-01-01;SU;SM;Credit Cards;Transactions Value;Million IDR;710497.582
2021-02-01;SU;SM;Credit Cards;Transactions Value;Million IDR;806070.621
2021-03-01;SU;SM;Credit Cards;Transactions Value;Million IDR;861211.151
2021-04-01;SU;SM;Credit Cards;Transactions Value;Million IDR;785046.614
2021-05-01;SU;SM;Credit Cards;Transactions Value;Million IDR;838215.748
2021-06-01;SU;SM;Credit Cards;Transactions Value;Million IDR;720643.930
2021-07-01;SU;SM;Credit Cards;Transactions Value;Million IDR;671181.220
2021-08-01;SU;SM;Credit Cards;Transactions Value;Million IDR;781354.250
2021-09-01;SU;SM;Credit Cards;Transactions Value;Million IDR;1230600.697
2021-10-01;SU;SM;Credit Cards;Transactions Value;Million IDR;1288799.930
2021-11-01;SU;SM;Credit Cards;Transactions Value;Million IDR;1412676.660
2021-12-01;SU;SM;Credit Cards;Transactions Value;Million IDR;1560724.635
2022-01-01;SU;SM;Credit Cards;Transactions Value;Million IDR;866770.267
2022-02-01;SU;SM;Credit Cards;Transactions Value;Million IDR;691028.595
2022-03-01;SU;SM;Credit Cards;Transactions Value;Million IDR;860087.080
2022-04-01;SU;SM;Credit Cards;Transactions Value;Million IDR;904633.430
2022-05-01;SU;SM;Credit Cards;Transactions Value;Million IDR;941768.700
2022-06-01;SU;SM;Credit Cards;Transactions Value;Million IDR;980504.310
2022-07-01;SU;SM;Credit Cards;Transactions Value;Million IDR;950488.990
2022-08-01;SU;SM;Credit Cards;Transactions Value;Million IDR;1082990.200
2022-09-01;SU;SM;Credit Cards;Transactions Value;Million IDR;981907.150
2022-10-01;SU;SM;Credit Cards;Transactions Value;Million IDR;976174.000
2022-11-01;SU;SM;Credit Cards;Transactions Value;Million IDR;1049832.320
2022-12-01;SU;SM;Credit Cards;Transactions Value;Million IDR;1075007.640
2020-01-01;SU;SM;Bank Indonesia National Clearing System;Transactions Value;Million IDR;9027634.850
2020-02-01;SU;SM;Bank Indonesia National Clearing System;Transactions Value;Million IDR;8405129.537
2020-03-01;SU;SM;Bank Indonesia National Clearing System;Transactions Value;Million IDR;8950984.095
2020-04-01;SU;SM;Bank Indonesia National Clearing System;Transactions Value;Million IDR;8251346.185
2020-05-01;SU;SM;Bank Indonesia National Clearing System;Transactions Value;Million IDR;6875059.486
2020-06-01;SU;SM;Bank Indonesia National Clearing System;Transactions Value;Million IDR;8342113.230
2020-07-01;SU;SM;Bank Indonesia National Clearing System;Transactions Value;Million IDR;8338718.499
2020-08-01;SU;SM;Bank Indonesia National Clearing System;Transactions Value;Million IDR;7599837.131
2020-09-01;SU;SM;Bank Indonesia National Clearing System;Transactions Value;Million IDR;8683203.068
2020-10-01;SU;SM;Bank Indonesia National Clearing System;Transactions Value;Million IDR;8045862.196
2020-11-01;SU;SM;Bank Indonesia National Clearing System;Transactions Value;Million IDR;9499631.374
2020-12-01;SU;SM;Bank Indonesia National Clearing System;Transactions Value;Million IDR;10129367.181
2021-01-01;SU;SM;Bank Indonesia National Clearing System;Transactions Value;Million IDR;8313182.255
2021-02-01;SU;SM;Bank Indonesia National Clearing System;Transactions Value;Million IDR;7776295.926
2021-03-01;SU;SM;Bank Indonesia National Clearing System;Transactions Value;Million IDR;9629115.658
2021-04-01;SU;SM;Bank Indonesia National Clearing System;Transactions Value;Million IDR;9373095.529
2021-05-01;SU;SM;Bank Indonesia National Clearing System;Transactions Value;Million IDR;7929213.209
2021-06-01;SU;SM;Bank Indonesia National Clearing System;Transactions Value;Million IDR;9232679.716
2021-07-01;SU;SM;Bank Indonesia National Clearing System;Transactions Value;Million IDR;8615941.836
2021-08-01;SU;SM;Bank Indonesia National Clearing System;Transactions Value;Million IDR;8870291.365
2021-09-01;SU;SM;Bank Indonesia National Clearing System;Transactions Value;Million IDR;9358880.053
2021-10-01;SU;SM;Bank Indonesia National Clearing System;Transactions Value;Million IDR;9447226.486
2021-11-01;SU;SM;Bank Indonesia National Clearing System;Transactions Value;Million IDR;9957747.537
2021-12-01;SU;SM;Bank Indonesia National Clearing System;Transactions Value;Million IDR;11536000.453
2022-01-01;SU;SM;Bank Indonesia National Clearing System;Transactions Value;Million IDR;8683275.740
2022-02-01;SU;SM;Bank Indonesia National Clearing System;Transactions Value;Million IDR;7127750.688
2022-03-01;SU;SM;Bank Indonesia National Clearing System;Transactions Value;Million IDR;10097277.191
2022-04-01;SU;SM;Bank Indonesia National Clearing System;Transactions Value;Million IDR;9416108.465
2022-05-01;SU;SM;Bank Indonesia National Clearing System;Transactions Value;Million IDR;7350727.463
2022-06-01;SU;SM;Bank Indonesia National Clearing System;Transactions Value;Million IDR;8570522.609
2022-07-01;SU;SM;Bank Indonesia National Clearing System;Transactions Value;Million IDR;7254380.302
2022-08-01;SU;SM;Bank Indonesia National Clearing System;Transactions Value;Million IDR;8046497.745
2022-09-01;SU;SM;Bank Indonesia National Clearing System;Transactions Value;Million IDR;7742412.594
2022-10-01;SU;SM;Bank Indonesia National Clearing System;Transactions Value;Million IDR;7405418.798
2022-11-01;SU;SM;Bank Indonesia National Clearing System;Transactions Value;Million IDR;7844785.722
2022-12-01;SU;SM;Bank Indonesia National Clearing System;Transactions Value;Million IDR;8861477.506
2020-01-01;SU;SM;Bank Indonesia Real-Time Gross Settlement System;Transactions Value;Million IDR;76851069.826
2020-02-01;SU;SM;Bank Indonesia Real-Time Gross Settlement System;Transactions Value;Million IDR;59691579.628
2020-03-01;SU;SM;Bank Indonesia Real-Time Gross Settlement System;Transactions Value;Million IDR;77389572.952
2020-04-01;SU;SM;Bank Indonesia Real-Time Gross Settlement System;Transactions Value;Million IDR;77491780.200
2020-05-01;SU;SM;Bank Indonesia Real-Time Gross Settlement System;Transactions Value;Million IDR;65654514.876
2020-06-01;SU;SM;Bank Indonesia Real-Time Gross Settlement System;Transactions Value;Million IDR;74624554.332
2020-07-01;SU;SM;Bank Indonesia Real-Time Gross Settlement System;Transactions Value;Million IDR;68103989.646
2020-08-01;SU;SM;Bank Indonesia Real-Time Gross Settlement System;Transactions Value;Million IDR;62991705.833
2020-09-01;SU;SM;Bank Indonesia Real-Time Gross Settlement System;Transactions Value;Million IDR;81899044.995
2020-10-01;SU;SM;Bank Indonesia Real-Time Gross Settlement System;Transactions Value;Million IDR;74803945.898
2020-11-01;SU;SM;Bank Indonesia Real-Time Gross Settlement System;Transactions Value;Million IDR;83214829.703
2020-12-01;SU;SM;Bank Indonesia Real-Time Gross Settlement System;Transactions Value;Million IDR;85360102.401
2021-01-01;SU;SM;Bank Indonesia Real-Time Gross Settlement System;Transactions Value;Million IDR;76440166.774
2021-02-01;SU;SM;Bank Indonesia Real-Time Gross Settlement System;Transactions Value;Million IDR;69825955.869
2021-03-01;SU;SM;Bank Indonesia Real-Time Gross Settlement System;Transactions Value;Million IDR;87510434.107
2021-04-01;SU;SM;Bank Indonesia Real-Time Gross Settlement System;Transactions Value;Million IDR;86426293.892
2021-05-01;SU;SM;Bank Indonesia Real-Time Gross Settlement System;Transactions Value;Million IDR;83367929.867
2021-06-01;SU;SM;Bank Indonesia Real-Time Gross Settlement System;Transactions Value;Million IDR;91432030.614
2021-07-01;SU;SM;Bank Indonesia Real-Time Gross Settlement System;Transactions Value;Million IDR;79397885.151
2021-08-01;SU;SM;Bank Indonesia Real-Time Gross Settlement System;Transactions Value;Million IDR;67510005.323
2021-09-01;SU;SM;Bank Indonesia Real-Time Gross Settlement System;Transactions Value;Million IDR;71434161.577
2021-10-01;SU;SM;Bank Indonesia Real-Time Gross Settlement System;Transactions Value;Million IDR;72571745.139
2021-11-01;SU;SM;Bank Indonesia Real-Time Gross Settlement System;Transactions Value;Million IDR;74859187.032
2021-12-01;SU;SM;Bank Indonesia Real-Time Gross Settlement System;Transactions Value;Million IDR;84664629.891
2022-01-01;SU;SM;Bank Indonesia Real-Time Gross Settlement System;Transactions Value;Million IDR;66404023.368
2022-02-01;SU;SM;Bank Indonesia Real-Time Gross Settlement System;Transactions Value;Million IDR;61417725.580
2022-03-01;SU;SM;Bank Indonesia Real-Time Gross Settlement System;Transactions Value;Million IDR;91474586.512
2022-04-01;SU;SM;Bank Indonesia Real-Time Gross Settlement System;Transactions Value;Million IDR;85661930.465
2022-05-01;SU;SM;Bank Indonesia Real-Time Gross Settlement System;Transactions Value;Million IDR;63292247.040
2022-06-01;SU;SM;Bank Indonesia Real-Time Gross Settlement System;Transactions Value;Million IDR;79684475.303
2022-07-01;SU;SM;Bank Indonesia Real-Time Gross Settlement System;Transactions Value;Million IDR;61196305.898
2022-08-01;SU;SM;Bank Indonesia Real-Time Gross Settlement System;Transactions Value;Million IDR;72517546.938
2022-09-01;SU;SM;Bank Indonesia Real-Time Gross Settlement System;Transactions Value;Million IDR;69250694.857
2022-10-01;SU;SM;Bank Indonesia Real-Time Gross Settlement System;Transactions Value;Million IDR;81928088.895
2022-11-01;SU;SM;Bank Indonesia Real-Time Gross Settlement System;Transactions Value;Million IDR;73908096.002
2022-12-01;SU;SM;Bank Indonesia Real-Time Gross Settlement System;Transactions Value;Million IDR;77203436.576
2020-01-01;SB;SM;Debit Cards;Transactions Value;Million IDR;7106342.548
2020-02-01;SB;SM;Debit Cards;Transactions Value;Million IDR;6745938.267
2020-03-01;SB;SM;Debit Cards;Transactions Value;Million IDR;6835669.087
2020-04-01;SB;SM;Debit Cards;Transactions Value;Million IDR;5917925.172
2020-05-01;SB;SM;Debit Cards;Transactions Value;Million IDR;7174668.604
2020-06-01;SB;SM;Debit Cards;Transactions Value;Million IDR;5736487.713
2020-07-01;SB;SM;Debit Cards;Transactions Value;Million IDR;7609572.723
2020-08-01;SB;SM;Debit Cards;Transactions Value;Million IDR;7430195.973
2020-09-01;SB;SM;Debit Cards;Transactions Value;Million IDR;7026336.518
2020-10-01;SB;SM;Debit Cards;Transactions Value;Million IDR;7966354.135
2020-11-01;SB;SM;Debit Cards;Transactions Value;Million IDR;7374353.548
2020-12-01;SB;SM;Debit Cards;Transactions Value;Million IDR;8624602.979
2021-01-01;SB;SM;Debit Cards;Transactions Value;Million IDR;7683094.368
2021-02-01;SB;SM;Debit Cards;Transactions Value;Million IDR;6941034.248
2021-03-01;SB;SM;Debit Cards;Transactions Value;Million IDR;8232231.406
2021-04-01;SB;SM;Debit Cards;Transactions Value;Million IDR;8204111.001
2021-05-01;SB;SM;Debit Cards;Transactions Value;Million IDR;9023644.682
2021-06-01;SB;SM;Debit Cards;Transactions Value;Million IDR;8453274.800
2021-07-01;SB;SM;Debit Cards;Transactions Value;Million IDR;8491129.730
2021-08-01;SB;SM;Debit Cards;Transactions Value;Million IDR;7339966.740
2021-09-01;SB;SM;Debit Cards;Transactions Value;Million IDR;8220750.000
2021-10-01;SB;SM;Debit Cards;Transactions Value;Million IDR;8277205.410
2021-11-01;SB;SM;Debit Cards;Transactions Value;Million IDR;8214102.260
2021-12-01;SB;SM;Debit Cards;Transactions Value;Million IDR;9159595.190
2022-01-01;SB;SM;Debit Cards;Transactions Value;Million IDR;11097444.707
2022-02-01;SB;SM;Debit Cards;Transactions Value;Million IDR;9263594.606
2022-03-01;SB;SM;Debit Cards;Transactions Value;Million IDR;9840528.520
2022-04-01;SB;SM;Debit Cards;Transactions Value;Million IDR;11735222.060
2022-05-01;SB;SM;Debit Cards;Transactions Value;Million IDR;9434702.665
